objectid,gdb_geomattr_data,shape,nome_if,satatus,data_inicio,data_fim,bioma,uf,municipio,dominio,globalid,data_primeiro,created_user,created_date,last_edited_user,last_edited_date,operacao,nivel,tipo_area,regiao,responsavel,local,obs,x,y,amazonia_legal,bioma_ibge,regiao_ibge,uf_ibge,municipio_ibge
37297,,01010000A0110F0000B003E760169756C190218EB5DA3435C10000000000000000,MT084_Ipatse02,extinto,2024-09-11 00:00:00,2024-09-13 00:00:00,amazoni,MT,Gaúcha do Norte,federal,{2D36AA82-9D25-4CBC-8828-DA6F396B488E},2024-09-12 00:00:00,jade.oliveira,2024-09-12 21:49:54,pedro.pires,2024-10-07 18:22:41,xingu,3,ti,centro,prevfogo,Próximo à aldeia Ipatse,,"046° 45' 11.43"" W","20° 16' 5.75"" S",AM_Legal,Amazônia,Centro-oeste,MT,Gaúcha do Norte
37693,,01010000A0110F00001E38678888A656C160B3EA1305CE34C10000000000000000,MT083_Yawalapiti02,extinto,2024-09-10 00:00:00,2024-09-13 00:00:00,amazoni,MT,Gaúcha do Norte,federal,{DEAB6612-F102-4CAA-9328-797EAE6EA16C},2024-09-10 00:00:00,jade.oliveira,2024-09-12 21:47:28,pedro.pires,2024-10-07 18:22:42,xingu,3,ti,centro,prevfogo,Proximo às Lagoas da Yawalapiti,,"049° 55' 17.0"" W","07° 55' 22.82"" S",AM_Legal,Amazônia,Centro-oeste,MT,Gaúcha do Norte
40092,,01010000A0110F000038F8C21C3AB256C150C8072DC13E36C10000000000000000,MT086_Kurizevo02,extinto,2024-09-13 11:30:00,2024-09-15 00:00:00,amazoni,MT,Gaúcha do Norte,federal,{8EC41B3C-5E6A-42E3-8296-679433777436},2024-09-13 12:25:00,jade.oliveira,2024-09-14 13:02:07,pedro.pires,2024-10-07 18:22:42,xingu,3,ti,centro,prevfogo,Próximo à aldeia Kurizevo,,"053° 26' 48.54"" W","12° 59' 0.91"" S",AM_Legal,Amazônia,Centro-oeste,MT,Gaúcha do Norte
48493,,01010000A0110F000032C4B13A4C6E56C1B03E577BE80836C10000000000000000,MT098_Sabia01,extinto,2024-09-18 00:00:00,2024-09-20 00:00:00,amazoni,MT,Querência,federal,{FDA96195-BF34-4824-AC08-CE41EAB46DAD},2024-09-18 00:00:00,jade.oliveira,2024-09-18 21:09:17,pedro.pires,2024-10-07 18:22:42,xingu,3,ti,centro,prevfogo,Próximo à aldeia Sabiá,,"052° 49' 19.03"" W","12° 51' 46.42"" S",AM_Legal,Amazônia,Centro-oeste,MT,Gaúcha do Norte
15718,,01010000A0110F000010583914D02755C1B037F89250CC32C10000000000000000,TO151,extinto,2024-08-30 00:00:00,2024-09-16 00:00:00,cerrado,TO,Lagoa da Confusão,federal,{25BA3C7E-D978-4268-99B8-4A5F533FF847},,leandro.bruno,2024-09-02 18:23:07,quaresma,2024-10-29 20:30:16,brasil,,ti,norte,prevfogo,TI Krahô-kanela,,"047° 55' 42.78"" W","09° 38' 31.31"" S",AM_Legal,Cerrado,Norte,TO,Lagoa da Confusão
16892,,01010000A0110F0000C420B0DA93AD56C1303333932ADE34C10000000000000000,MT060_Ipavu05,extinto,2024-09-02 00:00:00,2024-09-03 00:00:00,amazoni,MT,Gaúcha do Norte,federal,{9A677343-B0F0-475D-A173-36C4F3D7EAE9},2024-08-02 00:00:00,jade.oliveira,2024-09-02 22:34:30,leandro.bruno,2024-10-20 21:11:49,xingu,3,ti,centro,prevfogo,Próximo à aldeia Ipavu,,"053° 24' 14.61"" W","12° 11' 26.53"" S",AM_Legal,Amazônia,Centro-oeste,MT,Gaúcha do Norte
40093,,01010000A0110F0000585BB1736CB256C1C09690BF63C834C10000000000000000,MT085_Ipavu12,extinto,2024-09-13 00:00:00,,amazoni,MT,Gaúcha do Norte,federal,{3C353CFB-9E72-45FF-874C-5BF5EA952DE0},2024-09-14 00:00:00,jade.oliveira,2024-09-14 13:08:32,leandro.bruno,2024-10-20 21:20:25,xingu,3,ti,centro,prevfogo,Ao lado da lagoa Guará,,"048° 50' 53.38"" W","05° 08' 45.13"" S",AM_Legal,Amazônia,Centro-oeste,MT,Gaúcha do Norte
40103,,01010000A0110F0000AC3E57D7BF9856C1E061A1D6BC7935C10000000000000000,MT087_Buritizal01,extinto,2024-09-14 00:00:00,,amazoni,MT,Gaúcha do Norte,federal,{F7E56876-0719-4686-A287-682B447913B6},,jade.oliveira,2024-09-14 20:50:06,leandro.bruno,2024-10-28 22:47:27,xingu,3,ti,centro,prevfogo,Próximo à Lagoa,,"062° 00' 17.99"" W","08° 49' 18.16"" S",AM_Legal,Amazônia,Centro-oeste,MT,Gaúcha do Norte
15307,,01010000A0110F000042F163B0C8BB56C1E01B7CC19BF134C10000000000000000,MT055_Piyulaga01,extinto,2024-09-01 00:00:00,2024-09-08 00:00:00,amazoni,MT,Gaúcha do Norte,federal,{C76556A2-FB64-40AA-BC32-CA0073F70CFA},2024-09-02 00:00:00,jade.oliveira,2024-09-01 22:01:49,leandro.bruno,2024-10-22 19:05:37,xingu,3,ti,centro,prevfogo,Próximo à aldeia Piyulaga,,"053° 31' 10.58"" W","12° 13' 44.55"" S",AM_Legal,Amazônia,Centro-oeste,MT,Gaúcha do Norte
64495,,01010000A0110F0000585BB1EF62145BC1A079C769E6482CC10000000000000000,Incêndio Esec de Cuniã,extinto,2024-09-24 03:00:00,2024-09-27 03:00:00,amazoni,AM,,federal,{0BC7A358-3E17-41C0-96A5-4B96437BF1DF},2024-09-24 03:00:00,leticia.couto,2024-10-01 11:53:44,pedro.pires,2024-10-03 22:43:43,brasil,1,ucf,,,,,,,AM_Legal,Amazônia,Norte,AM,Canutama
15719,,01010000A0110F000076711B99F73755C1D010C76AB0CE32C10000000000000000,TO152,extinto,2024-08-28 00:00:00,2024-09-16 00:00:00,cerrado,TO,Lagoa da Confusão,federal,{D9EE809B-7E9E-4167-9B0A-D02A5E3798BA},,leandro.bruno,2024-09-02 18:28:55,quaresma,2024-10-29 20:30:16,brasil,,ti,norte,prevfogo,TI Krahô-kanela,,"049° 58' 2.28"" W","11° 00' 14.4"" S",AM_Legal,Cerrado,Norte,TO,Lagoa da Confusão
15721,,01010000A0110F0000705F075E007C55C120A7E8A8488333C10000000000000000,TO153,extinto,2024-08-29 00:00:00,2024-10-05 00:00:00,cerrado,TO,Formoso do Araguaia,federal,{FA83027A-6B35-4959-9725-914F22B30F58},,leandro.bruno,2024-09-02 18:45:55,quaresma,2024-10-29 20:30:16,brasil,,ti,norte,prevfogo,TI Parque do Araguaia,,"048° 16' 45.96"" W","13° 36' 57.41"" S",AM_Legal,Cerrado,Norte,TO,Lagoa da Confusão
69695,,01010000A0110F00001C0DE0FD16B854C1007D3FB5A6BC0EC10000000000000000,PA029_Moju_Assentamento,extinto,2024-09-28 21:00:00,2024-09-28 21:00:00,amazoni,PA,Moju,federal,{3C167888-736A-4FE6-9EB4-80804B15F9FE},2024-09-28 21:00:00,quaresma,2024-10-01 20:45:11,dmitri.lechner,2024-10-08 14:25:20,brasil,1,pa,norte,prevfogo,PA Olho_D'agua,,,,AM_Legal,Amazônia,Norte,PA,Moju
69696,,01010000A0110F0000749318B079C754C1808B6C6750A00FC10000000000000000,PA030_Moju_Vila_Perpetuo,extinto,2024-09-29 21:00:00,2024-09-29 21:00:00,amazoni,PA,MOJU,federal,{3505D3E9-0A57-4ACD-BAC6-798F1D2D169C},2024-09-29 21:00:00,quaresma,2024-10-01 20:55:37,dmitri.lechner,2024-10-08 14:25:20,brasil,1,pa,norte,prevfogo,PA OLHO D ÁGUA II,,,,AM_Legal,Amazônia,Norte,PA,Moju
452,,01010000A0110F0000280F0B216D4A58C1F0F44A291B9E3EC10000000000000000,MT004 - Fazenda Belica,extinto,2024-07-17 00:00:00,2024-11-15 00:00:00,pantanal,MT,Poconé,part,{F1876FB9-FBAB-4D8B-9E84-3336D8E6095B},2024-07-17 00:00:00,bruno.blanco,2024-07-17 20:38:03,dmitri.lechner,2024-12-09 15:31:23,pantanal_norte,3,ucf,centro,icmbio,Parque Nacional Matogrossense,,"057° 12' 6.26"" W","17° 44' 6.04"" S",AM_Legal,Pantanal,Centro-oeste,MT,Poconé
38,,01010000A0110F000036AB3E4F547E58C188C954317F7640C10000000000000000,MS015 - BR262 - Agesa,extinto,2024-06-11 00:00:00,2024-06-11 00:00:00,pantanal,MS,Corumbá,part,{1F8EE151-FD71-47B9-B15E-426C7D048286},2024-06-11 00:00:00,EDITOR02,2024-06-27 21:44:25,pedro.pires,2024-10-07 18:22:10,pantanal_sul,1,uce,centro,cmb,Corumbá Calcário LTDA,,"057° 40' 45.06"" W","19° 01' 28.25"" S",,Pantanal,Centro-oeste,MS,Corumbá
61695,,01010000A0110F0000560E2D621A2554C1906CE71B6F5037C10000000000000000,GO026_FUNDÃO,extinto,2024-09-22 00:00:00,2024-09-28 00:00:00,cerrado,GO,Cavalcante,federal,{361AD321-9871-477C-B072-9A1453F02518},2024-09-28 00:00:00,Esri_Anonymous,2024-09-29 18:15:53,dmitri.lechner,2024-10-08 14:46:48,brasil,1,tq,centro,prevfogo,CAVALCANTE/ENGENHO II,,"044° 06' 21.04"" W","08° 53' 42.97"" S",,Cerrado,Centro-oeste,GO,Cavalcante
60096,,01010000A0110F0000C4D32BD5279656C1B07BF28097EF34C10000000000000000,MT109 - Matipu 02,extinto,2024-09-26 00:00:00,,amazoni,MT,Querência,federal,{662DFACD-2F4E-41BE-909D-7123CBB03164},2024-09-26 00:00:00,jade.oliveira,2024-09-28 14:25:57,pedro.pires,2024-10-07 18:22:50,xingu,3,ti,centro,prevfogo,TI Parque do Xingu,,"053° 20' 44.79"" W","12° 15' 50.83"" S",AM_Legal,Amazônia,Centro-oeste,MT,Querência
52092,,01010000A0110F00003A92CBC789BA55C1808CB96B556732C10000000000000000,MT101 - Urubu Branco04,extinto,2024-09-20 00:00:00,,amazoni,MT,Porto Alegre do Norte,federal,{05549428-B13C-4DF0-A9F0-6EDED8A5C785},2024-09-19 00:00:00,bruno.blanco,2024-09-21 17:41:29,pedro.pires,2024-10-07 18:22:50,brasil,,,,,,,"051° 10' 6.2"" W","10° 46' 14.14"" S",AM_Legal,Amazônia,Centro-oeste,MT,Porto Alegre do Norte
15700,,01010000A0110F00002497FF70F3C955C1002B87F66A7132C10000000000000000,MT056 - Urubu Branco,extinto,2024-08-26 00:00:00,,amazoni,MT,Porto Alegre do Norte,federal,{7DB3CEF5-58E9-4CDA-9561-9CE0250E8AD5},2024-08-26 00:00:00,bruno.blanco,2024-09-02 14:52:48,pedro.pires,2024-10-07 18:22:50,brasil,2,ti,centro,prevfogo,TI Urubu Branco,,"054° 06' 39.83"" W","24° 01' 3.24"" S",AM_Legal,Amazônia,Centro-oeste,MT,Porto Alegre do Norte
48492,,01010000A0110F0000FEF675F8FB9856C1B059F5C9284C32C10000000000000000,MT097_Jatoba03,extinto,,2024-10-03 00:00:00,amazoni,MT,Peixoto de Azevedo,federal,{2D8E11FA-3417-419A-AAE8-7FE24E7F6700},2024-09-18 00:00:00,jade.oliveira,2024-09-18 21:03:31,leandro.bruno,2024-10-27 21:52:52,xingu,3,ti,centro,prevfogo,Paralelo à BR MT 322 vindo da aldeia Jatobá,,"053° 12' 52.62"" W","10° 42' 33.1"" S",AM_Legal,Amazônia,Centro-oeste,MT,Peixoto de Azevedo
68495,,01010000A0110F00000E2DB2F13B1954C160C5FE3208B62BC10000000000000000,TO208,extinto,2024-09-21 21:00:00,2024-10-01 00:00:00,cerrado,TO,Goiatins,federal,{E87E0F9E-40AF-4E21-A94B-BB1687C2E7B2},,dmitri.lechner,2024-10-01 18:21:15,quaresma,2024-10-29 20:30:16,brasil,,ti,norte,prevfogo,,Kraolandia,,,AM_Legal,Cerrado,Norte,TO,Goiatins
47695,,01010000A0110F0000A8E84896878956C1E0D78163029531C10000000000000000,MT094_Metuktire02,extinto,,,amazoni,MT,Peixoto de Azevedo,federal,{1E6B5695-0E2F-4937-9938-805357E0F001},,jade.oliveira,2024-09-17 21:09:52,leandro.bruno,2024-10-20 15:15:36,xingu,3,ti,centro,prevfogo,IF originado desde a aldeia Metuktire,,"053° 04' 20.83"" W","10° 17' 42.23"" S",AM_Legal,Amazônia,Centro-oeste,MT,Peixoto de Azevedo
64898,,01010000A0110F00005E29CB44ECF653C1102DB2FDC94733C10000000000000000,Incêndio Esec Serra Geral do Tocantins,extinto,2024-09-26 00:00:00,2024-09-27 00:00:00,cerrado,TO,,federal,{15B6B6F2-C627-43CB-9723-B5532BC3E356},2024-09-26 00:00:00,leticia.couto,2024-10-01 12:35:38,pedro.pires,2024-10-03 22:43:43,brasil,1,ucf,,,,,,,AM_Legal,Cerrado,Norte,TO,Almas
34,,01010000A0110F00004C158C864F4758C1F0D24D12AACA3DC10000000000000000,MT002 - Oeste Transpantaneira,extinto,2024-05-29 00:00:00,2024-09-04 00:00:00,pantanal,MT,Poconé,part,{26407FD5-E669-4F2D-83AB-80741614A72C},2024-06-05 00:00:00,EDITOR02,2024-06-27 21:40:36,pedro.pires,2024-10-07 18:22:48,pantanal_norte,3,privado,centro,icmbio,Agropecuária Rio Alegre,,"057° 10' 23.09"" W","17° 16' 16.59"" S",AM_Legal,Pantanal,Centro-oeste,MT,Poconé
54095,,01010000A0110F0000068195DB10BE56C170F90F49C66B34C10000000000000000,MT102_Morena03,extinto,2024-09-22 00:00:00,,amazoni,MT,Feliz Natal,federal,{6441562A-EFEC-41CA-B2A8-2F93D9463420},2024-09-22 00:00:00,jade.oliveira,2024-09-23 21:00:09,pedro.pires,2024-10-07 18:22:37,xingu,3,ti,centro,prevfogo,,,"068° 30' 44.02"" W","11° 02' 41.17"" S",AM_Legal,Amazônia,Centro-oeste,MT,Feliz Natal
47694,,01010000A0110F00001A51DAB38D9356C180E926B11EF831C10000000000000000,MT092_Kayapo01,extinto,,,amazoni,MT,Peixoto de Azevedo,federal,{5F4F6633-1B24-41AD-845E-E6A5AE4FC82A},,jade.oliveira,2024-09-17 21:07:50,leandro.bruno,2024-10-20 15:15:06,xingu,3,ti,centro,prevfogo,IF originado nas extensões da aldeia Kayapo,,"053° 09' 52.77"" W","10° 31' 9.26"" S",AM_Legal,Amazônia,Centro-oeste,MT,Peixoto de Azevedo
40894,,01010000A0110F000034A2B43F7FF557C170AC8B3B8C3134C10000000000000000,MT089,extinto,2024-09-14 00:00:00,2024-11-19 00:00:00,amazoni,MT,Porto dos Gaúchos,part,{C39DFB1F-C990-4C4C-8C5E-D3A3CE18AC98},2024-09-15 00:00:00,leandro.bruno,2024-09-15 18:35:40,luiz.guilherme.gomes,2024-11-19 17:57:16,brasil,,privado,centro,prevfogo,Fazenda Agropecuária Gobbi,,"056° 25' 13.79"" W","11° 48' 14.2"" S",AM_Legal,Amazônia,Centro-oeste,MT,Porto dos Gaúchos
33,,01010000A0110F0000EE7C3F911D5358C1C086A7977A7F3EC10000000000000000,MT003 - Parque Nacional MT,extinto,2024-06-07 00:00:00,2024-09-23 01:00:00,pantanal,MT,Poconé,federal,{17AFAC9F-DE80-44EA-8362-9DE1B1C14DE0},2024-06-20 00:00:00,EDITOR02,2024-06-27 21:40:05,dmitri.lechner,2024-10-22 15:04:20,pantanal_norte,3,ucf,centro,icmbio,Parque Nacional Matogrossense,,"057° 16' 54.01"" W","17° 40' 4.48"" S",AM_Legal,Pantanal,Centro-oeste,MT,Poconé
60095,,01010000A0110F00004ED191141BA756C1D054C1287FFF34C10000000000000000,MT108 - Saidão da Fumaça 03,extinto,2024-09-26 00:00:00,,amazoni,MT,"Gaúcha do Norte
",federal,{581C8C9A-C225-4800-8AF7-EB1EF049AE7F},2024-09-26 00:00:00,jade.oliveira,2024-09-28 14:20:31,leandro.bruno,2024-10-22 18:51:00,xingu,3,ti,centro,prevfogo,TI Parque do Xingu,,"053° 11' 18.94"" W","12° 13' 53.07"" S",AM_Legal,Amazônia,Centro-oeste,MT,Gaúcha do Norte
47696,,01010000A0110F0000621058E51E8F56C190FF901EA64732C10000000000000000,MT095_Jatoba01,extinto,2024-09-21 00:00:00,2024-10-03 00:00:00,amazoni,MT,Peixoto de Azevedo,federal,{C20B1529-F827-40F5-B632-91A36E46CB6C},2024-09-21 00:00:00,jade.oliveira,2024-09-17 21:14:54,leandro.bruno,2024-10-27 13:18:32,xingu,3,ti,centro,prevfogo,do outro lado do Metuktire,,"053° 07' 25.98"" W","10° 41' 56.41"" S",AM_Legal,Amazônia,Centro-oeste,MT,Peixoto de Azevedo
65695,,01010000A0110F000062A1D638D09F5AC140D1915C2CEB2CC10000000000000000,RO036,extinto,2024-09-28 21:00:00,2024-10-02 00:00:00,amazoni,RO,Porto Velho,estadual,{4704D4CB-068A-447C-B8EF-BE6EE5AD7201},,luiz.guilherme.gomes,2024-10-01 15:43:54,luiz.guilherme.gomes,2024-10-27 16:01:54,soldado,2,publico_e,norte,prevfogo,ESTAÇÃO ECOLÓGICA SOLDADO DA BORRACHA,,,,AM_Legal,Amazônia,Norte,RO,Porto Velho
1295,,01010000A0110F0000100BB5D61D4158C1A04C152C3E993AC10000000000000000,Incêndio ESEC Serra das Araras,extinto,2024-08-09 03:00:00,2024-09-16 03:00:00,cerrado,MT,,federal,{27B80D59-FD27-4C0D-9D5B-308651DF936B},2024-08-18 03:00:00,sarah.fontoura.terceirizada,2024-08-21 18:37:34,pedro.pires,2024-10-07 18:22:49,brasil,2,ucf,,icmbio,,,"057° 06' 57.97"" W","15° 28' 3.9"" S",AM_Legal,Cerrado,Centro-oeste,MT,Porto Estrela
7695,,01010000A0110F0000C0EC9E9C995856C1F0B050DBFAB735C10000000000000000,MT044_Pequi,extinto,2024-08-13 00:00:00,2024-08-18 00:00:00,amazoni,MT,Querência,federal,{1BED611C-2585-41B7-AC8B-B117C7FF484F},2024-08-13 00:00:00,jade.oliveira,2024-08-27 21:52:39,pedro.pires,2024-10-07 18:22:49,xingu,3,ti,centro,prevfogo,Aldeia Pequi,,"052° 37' 20.5"" W","12° 40' 53.0"" S",AM_Legal,Amazônia,Centro-oeste,MT,Querência
13692,,01010000A0110F000000DE025DC8A156C1C07D1D384EB134C10000000000000000,MT053_Ipavu04,extinto,2024-08-30 00:00:00,2024-08-31 00:00:00,amazoni,MT,Gaúcha do Norte,federal,{6E20D85C-04FD-41C3-8BDD-5290BE913117},2024-08-30 00:00:00,jade.oliveira,2024-08-30 22:04:31,pedro.pires,2024-10-07 18:22:49,xingu,3,ti,centro,prevfogo,Próximo à aldeia Ipavu,,"053° 17' 43.98"" W","12° 05' 28.98"" S",AM_Legal,Amazônia,Centro-oeste,MT,Querência
19696,,01010000A0110F0000C21726E3F89556C1B0605432991335C10000000000000000,MT065_Ipatse,extinto,2024-09-03 00:00:00,2024-09-08 00:00:00,amazoni,MT,Canarana,federal,{08DB907D-3026-4676-AACB-9A9C53E1A89B},2024-09-04 00:00:00,jade.oliveira,2024-09-03 22:38:02,pedro.pires,2024-10-07 18:22:49,xingu,3,ti,centro,prevfogo,Porto 01 Rio Xingu,,"061° 44' 15.46"" W","08° 37' 42.13"" S",AM_Legal,Amazônia,Centro-oeste,MT,Querência
60894,,01010000A0110F0000BE529645439A56C140F1631C204133C10000000000000000,MT110 - Diauarun,extinto,2024-09-28 00:00:00,2024-10-30 00:00:00,amazoni,MT,Querência,federal,{55E62CEE-8491-4492-933F-6B9168DFA885},2024-09-28 00:00:00,leandro.bruno,2024-09-28 22:11:12,pedro.pires,2024-10-07 18:22:49,xingu,3,ti,centro,prevfogo,Xingu Medio Baixo,,"053° 13' 34.95"" W","11° 15' 43.97"" S",AM_Legal,Amazônia,Centro-oeste,MT,Querência
703,,01010000A0110F0000E02D90D4287856C1B0726831FA9335C10000000000000000,MT026_Tanguro,extinto,2024-08-09 00:00:00,,amazoni,MT,Querência,federal,{328D92CD-D93A-4149-B068-A612929ACA3F},2024-08-09 00:00:00,dmitri.lechner,2024-08-10 21:05:11,pedro.pires,2024-10-07 18:22:49,xingu,3,ti,centro,prevfogo,Aldeia Tanguro,,"052° 54' 45.61"" W","12° 36' 2.16"" S",AM_Legal,Amazônia,Centro-oeste,MT,Querência
58501,,01010000A0110F0000903177F9E9135AC1E0E995121FAF32C10000000000000000,MT104 - Sete de Setembro01,extinto,2024-08-13 00:00:00,2024-11-12 00:00:00,amazoni,MT,Rondolândia,federal,{5E440990-C6E6-46F7-BD9B-1ABB35078D49},,bruno.blanco,2024-09-26 20:15:55,luiz.guilherme.gomes,2024-11-12 17:16:05,brasil,1,ti,centro,,TI Sete de Setembro,,"062° 34' 0.5"" W","08° 50' 0.62"" S",AM_Legal,Amazônia,Centro-oeste,MT,Rondolândia
26902,,01010000A0110F0000560E2DB6FB9C56C130A2B497690233C10000000000000000,MT073_Capivara02,extinto,2024-09-05 00:00:00,2024-09-07 00:00:00,amazoni,MT,São Félix do Araguaia,federal,{BC8AB07A-BA70-4F48-BE5D-BB1B93454453},2024-09-05 00:00:00,jade.oliveira,2024-09-06 18:16:04,pedro.pires,2024-10-07 18:22:51,xingu,3,ti,centro,prevfogo,Meandros/Campos sul da Aldeia Capivara,,"053° 21' 2.75"" W","12° 15' 35.62"" S",AM_Legal,Amazônia,Centro-oeste,MT,São Félix do Araguaia
15698,,01010000A0110F0000EC2FBB83A9BD55C180613255673632C10000000000000000,MT058 - Urubu Branco02,extinto,2024-09-01 00:00:00,,cerrado,MT,Porto Alegre do Norte,federal,{480D58AC-B6BF-424C-93C2-528DE6590B59},2024-09-15 00:00:00,bruno.blanco,2024-09-02 14:52:44,pedro.pires,2024-10-07 18:22:52,brasil,,ti,centro,,TI Urubu Branco,,"049° 33' 21.65"" W","28° 12' 39.58"" S",AM_Legal,Amazônia,Centro-oeste,MT,Santa Terezinha
1267,,01010000A0110F0000E00B93C16F5C55C1901F632E179132C10000000000000000,Operação Mata do Mamão - ICMBio,extinto,2024-07-13 03:00:00,,cerrado,TO,,federal,{307615CD-B882-4B68-B5AD-2095A3243095},2024-08-14 03:00:00,sarah.fontoura.terceirizada,2024-08-20 14:26:14,leticia.couto,2024-10-11 20:02:26,mata_mamao,3,,,icmbio,,,"050° 18' 9.98"" W","10° 51' 53.69"" S",AM_Legal,Cerrado,Norte,TO,Lagoa da Confusão
12092,,01010000A0110F000016D9CE47E39B56C19075717BB1FE32C10000000000000000,MT048_Capivara,extinto,2024-08-27 00:00:00,2024-09-09 00:00:00,amazoni,MT,São Felix do Araguaia,federal,{F806613D-D67A-4F03-8A66-474EE29D2125},2024-08-28 00:00:00,jade.oliveira,2024-08-29 21:23:46,leandro.bruno,2024-10-27 21:18:33,xingu,3,ti,centro,prevfogo,Setor da Aldeia Capivara - Baixo Xingu,,"068° 29' 5.01"" W","10° 30' 38.2"" S",AM_Legal,Amazônia,Centro-oeste,MT,São Félix do Araguaia
865,,01010000A0110F0000E2C798D3E6D358C1B0627F59889237C10000000000000000,MT017 - Utiariti,extinto,2024-08-01 00:00:00,2024-10-12 00:00:00,cerrado,MT,Sapezal,federal,{60AA340B-D5BF-4577-B221-E724DB12BF3F},2024-08-03 00:00:00,bruno.blanco,2024-08-07 13:04:24,jade.oliveira,2024-10-22 15:48:14,parecis,2,ti,centro,prevfogo,TI Utiariti,,"058° 27' 58.83"" W","13° 44' 37.7"" S",AM_Legal,Cerrado,Centro-oeste,MT,Sapezal
46493,,01010000A0110F0000B84082C20B7F56C1C030995AD5D331C10000000000000000,MT094_Metuktire01,extinto,,2024-10-15 00:00:00,amazoni,MT,São José do Xingu,federal,{7AFAAC05-130A-4197-A6D4-CD41C9AA3A61},,jade.oliveira,2024-09-17 21:12:26,Esri_Anonymous,2024-10-16 13:59:55,xingu,3,ti,centro,prevfogo,Do outro lado do rio da aldeia Metuktire,,"048° 05' 40.96"" W","14° 06' 39.75"" S",AM_Legal,Amazônia,Centro-oeste,MT,São José do Xingu
670,,01010000A0110F00006EC5FE6E943255C1F00DBE3081E332C10000000000000000,TO061_Kraho-kanela,extinto,2024-08-05 00:00:00,2024-08-28 00:00:00,cerrado,TO,"Lagoa da Confusão
",federal,{E2E6AE9B-D7C4-4D30-8AE8-9C587E36C816},,leandro.bruno,2024-08-08 13:59:08,pedro.pires,2024-10-03 22:43:43,brasil,,ti,Norte,prevfogo,TI Krahô-kanela,,"049° 55' 3.87"" W","11° 03' 3.55"" S",AM_Legal,Cerrado,Norte,TO,Lagoa da Confusão
2895,,01010000A0110F000058CA32A89DF458C1107A363B2A1238C10000000000000000,MT038 - 2 Cachoeiras,extinto,2024-08-19 00:00:00,,cerrado,MT,Tangará da Serra,federal,{36783164-8900-45FF-85E1-EE7FC3742DE1},2024-08-21 00:00:00,bruno.blanco,2024-08-24 17:04:29,jade.oliveira,2024-10-22 15:48:34,parecis,1,ti,centro,prevfogo,TI Paresi,,"058° 46' 57.22"" W","14° 02' 10.29"" S",AM_Legal,Cerrado,Centro-oeste,MT,Tangará da Serra
15722,,01010000A0110F00009CA22329186055C1801D38976B9A33C10000000000000000,TO154,extinto,2024-08-29 00:00:00,2024-10-05 00:00:00,cerrado,TO,Formoso do Araguaia,federal,{1E159C30-5057-4EDE-90C6-43E31A29359E},,leandro.bruno,2024-09-02 19:12:22,quaresma,2024-10-29 20:30:16,brasil,,ti,norte,prevfogo,TI Parque do Araguaia,,"043° 46' 14.99"" W","17° 56' 4.65"" S",AM_Legal,Cerrado,Norte,TO,Lagoa da Confusão
4505,,01010000A0110F000082954337E38C56C150522730F37632C10000000000000000,MT040_Pakaya01,extinto,2024-08-18 00:00:00,2024-09-03 00:00:00,amazoni,MT,São José do Xingu,federal,{356328DB-5571-4398-B4AB-C979A422574D},2024-08-18 00:00:00,jade.oliveira,2024-08-26 20:47:06,leandro.bruno,2024-10-27 21:43:21,xingu,3,ti,centro,prevfogo,Norte Aldeia Maida,,"053° 06' 12.03"" W","10° 48' 21.14"" S",AM_Legal,Amazônia,Centro-oeste,MT,São José do Xingu
675,,01010000A0110F0000343333BF2C8355C190B20CE13FCD33C10000000000000000,TO066_Parque_do_Araguaia,extinto,2024-08-07 00:00:00,2024-10-05 00:00:00,cerrado,TO,"Lagoa da Confusão
",federal,{6E612B9F-ED95-442B-BAA1-5F7D9E810D1F},,leandro.bruno,2024-08-08 14:19:10,quaresma,2024-10-29 20:30:16,brasil,,ti,Norte,prevfogo,TI Parque do Araguaia,,"050° 39' 32.82"" W","11° 34' 41.07"" S",AM_Legal,Cerrado,Norte,TO,Lagoa da Confusão
73696,,01010000A0110F0000B8AF03E7F4935AC1F08E53843DEE35C10000000000000000,Incêndio Rebio do Guaporé,extinto,2024-09-30 00:00:00,,,,,,{EE367047-F47C-477C-BE57-95680A078EA3},,leticia.couto,2024-10-02 20:23:12,sarah.fontoura.terceirizada,2024-10-18 18:36:58,brasil,,,,,,,-12.803097657044507,-62.58788609235448,AM_Legal,Amazônia,Norte,RO,São Francisco do Guaporé
573,,01010000A0110F0000FE65F7A403F758C1E0CEF7133FB038C10000000000000000,MT009 - Aldeia Taquarinha,extinto,2024-07-28 00:00:00,2024-08-08 00:00:00,cerrado,MT,Tangará da Serra,federal,{C4B1EA97-CC61-4953-A823-E31B7A2FAFC7},2024-07-28 00:00:00,bruno.blanco,2024-07-31 12:33:24,pedro.pires,2024-10-07 18:22:53,parecis,2,ti,centro,prevfogo,TI Paresi,,"058° 47' 21.6"" W","14° 22' 52.19"" S",AM_Legal,Cerrado,Centro-oeste,MT,Tangará da Serra
